fecha,parcela_id,sensor_id,Municipio,estacion_id,t_max,t_min,t_media,humedad_relativa,radiacion_solar,velocidad_viento,precipitacion,Et0,textura_suelo,capacidad_campo,punto_marchitez,densidad_aparente,materia_organica,profundidad_raiz,humedad_volumetrica,temperatura_suelo,calidad_dato,lamina_aplicada_mm,caudal_lps,energia_kwh,metodo_riego,costo_energia,costo_mantenimiento,costo_agua,costo_total,cultivo_id,kc_inicial,kc_medio,kc_final,duracion_dias,recomendacion,accion_tomada,resultado,estado_sistema,ahorro_agua,eficiencia_riego,riesgo_estres,costo_por_mm,confiabilidad_sensores,lat,lon
15/11/2025,P003,S019,Mapimí,DGO_LAGUNA,22.97747634,7.854763185,15.41611976,49.72057622,16.43313421,2.980701502,5,2.900953239,arcilloso,0.36,0.2,1.25,1.8,100,0.337984656,16.67426485,OK,6,4.2,7.8,aspersión,140.4,51.30455464,21,212.7045546,C03,0.35,1.2,0.5,150,Regar 6 mm,modificado,Estrés hídrico,degradado,0.233043023,0.788968708,0.12208634,30.38636495,0.949279272,25.82,-103.85
15/11/2025,P003,S020,Mapimí,DGO_LAGUNA,24.50350054,6.407045547,15.45527304,30.93657311,13.22300261,2.737385386,5,4.022678783,arcilloso,0.36,0.2,1.25,1.8,100,0.280492945,19.60159807,OK,6,4.2,7.8,aspersión,140.4,50.06631037,21,211.4663104,C03,0.35,1.2,0.5,150,Regar 6 mm,ignorado,humedad adecuada,degradado,0.0606165,0.762027101,0.135705624,30.20947291,0.857977596,25.82,-103.85
15/11/2025,P004,S001,Tlahualilo,DGO_LAGUNA,22.68008164,13.1983517,17.93921667,26.52670044,17.89496,2.564971882,2,2.074244039,arenoso,0.2,0.08,1.6,0.9,60,0.192951619,17.36666998,faltante,8,5.6,10.4,gravedad,187.2,52.50182973,28,267.7018297,C04,0.3,1,0.2,110,Regar 8 mm,ejecutado,Ligero déficit,normal,0.192445294,0.772161463,0.375741584,29.74464775,0.909798038,26.1,-103.45
15/11/2025,P004,S002,Tlahualilo,DGO_LAGUNA,18.67841189,8.122065824,13.40023885,27.39579515,17.97962939,1.587501939,10,4.329918851,arenoso,0.2,0.08,1.6,0.9,60,0.123388341,19.08480637,faltante,6,4.2,7.8,gravedad,140.4,54.24178751,21,215.6417875,C04,0.3,1,0.2,110,Regar 6 mm,modificado,Estrés hídrico,normal,0.085289173,0.760160569,0.142670182,30.80596964,0.930777941,26.1,-103.45
15/11/2025,P004,S003,Tlahualilo,DGO_LAGUNA,23.71218752,8.278321193,15.99525435,29.04175048,13.07485423,2.786315906,5,3.026436047,arenoso,0.2,0.08,1.6,0.9,60,0.113948268,16.72085985,OK,8,5.6,10.4,goteo,187.2,44.90828383,28,260.1082838,C04,0.3,1,0.2,110,Regar 8 mm,modificado,Ligero déficit,degradado,0.123117743,0.851982626,0.224895233,28.90092043,0.9397678,26.1,-103.45
15/11/2025,P004,S004,Tlahualilo,DGO_LAGUNA,18.33931474,4.913378981,11.62634686,38.75117642,18.32709315,1.132253524,0,2.760598945,arenoso,0.2,0.08,1.6,0.9,60,0.162918846,17.71539602,OK,15,10.5,19.5,aspersión,351,34.15717966,52.5,437.6571797,C04,0.3,1,0.2,110,Regar 15 mm,ignorado,Ligero déficit,normal,0.226723315,0.732840599,0.29691148,27.35357373,0.89337234,26.1,-103.45
15/11/2025,P004,S005,Tlahualilo,DGO_LAGUNA,24.54095236,5.189990569,14.86547146,49.49065276,17.44181605,1.680469842,0,3.742634291,arenoso,0.2,0.08,1.6,0.9,60,0.147790717,14.63440735,OK,12,8.4,15.6,aspersión,280.8,40.54865612,42,363.3486561,C04,0.3,1,0.2,110,Regar 12 mm,ejecutado,Estrés hídrico,normal,0.124089771,0.706547516,0.207631425,27.94989662,0.925156731,26.1,-103.45
15/11/2025,P004,S006,Tlahualilo,DGO_LAGUNA,24.87778663,11.09161083,17.98469873,49.8962056,17.7573168,1.238446676,10,2.556763732,arenoso,0.2,0.08,1.6,0.9,60,0.195374783,14.527276,faltante,6,4.2,7.8,aspersión,140.4,29.87053248,21,191.2705325,C04,0.3,1,0.2,110,Regar 6 mm,ignorado,Estrés hídrico,degradado,0.118709737,0.752178396,0.360001824,27.32436178,0.878064134,26.1,-103.45
15/11/2025,P004,S007,Tlahualilo,DGO_LAGUNA,25.65911979,6.858740629,16.25893021,29.46319378,13.84414742,1.583747513,5,2.380554651,arenoso,0.2,0.08,1.6,0.9,60,0.16924119,14.35674229,OK,12,8.4,15.6,goteo,280.8,37.41204283,42,360.2120428,C04,0.3,1,0.2,110,Regar 12 mm,modificado,Estrés hídrico,normal,0.189765564,0.863062325,0.15310821,27.70861868,0.887293943,26.1,-103.45
15/11/2025,P004,S008,Tlahualilo,DGO_LAGUNA,25.78849264,6.76150219,16.27499742,52.84368537,18.07083075,2.964383697,2,4.329479453,arenoso,0.2,0.08,1.6,0.9,60,0.116024857,18.04894456,OK,6,4.2,7.8,gravedad,140.4,31.93194817,21,193.3319482,C04,0.3,1,0.2,110,Regar 6 mm,ignorado,Ligero déficit,degradado,0.248739012,0.775484947,0.149373451,27.61884974,0.887024964,26.1,-103.45
15/11/2025,P004,S009,Tlahualilo,DGO_LAGUNA,24.94234699,13.30588722,19.1241171,27.5990718,16.97405961,1.080988375,20,2.376064464,arenoso,0.2,0.08,1.6,0.9,60,0.110440208,17.77867839,OK,0,0,0,goteo,0,42.18330645,0,42.18330645,C04,0.3,1,0.2,110,Regar 0 mm,modificado,Ligero déficit,degradado,0.143368828,0.860877213,0.266337755,42.18330645,0.929165878,26.1,-103.45
15/11/2025,P004,S010,Tlahualilo,DGO_LAGUNA,27.5965582,5.735364227,16.66596122,51.86083607,19.57977752,1.030951255,10,2.062470101,arenoso,0.2,0.08,1.6,0.9,60,0.193671721,17.32373969,sospechoso,15,10.5,19.5,goteo,351,43.68444451,52.5,447.1844445,C04,0.3,1,0.2,110,Regar 15 mm,ejecutado,Ligero déficit,degradado,0.217812427,0.887661849,0.123529451,27.94902778,0.954633894,26.1,-103.45
15/11/2025,P004,S011,Tlahualilo,DGO_LAGUNA,25.20367975,12.47594695,18.83981335,49.46171777,16.75822145,1.470040028,2,3.458261589,arenoso,0.2,0.08,1.6,0.9,60,0.187283602,17.55443822,OK,10,7,13,goteo,234,34.63980269,35,303.6398027,C04,0.3,1,0.2,110,Regar 10 mm,ejecutado,Estrés hídrico,normal,0.240883681,0.899391965,0.290067329,27.60361843,0.945862737,26.1,-103.45
15/11/2025,P004,S012,Tlahualilo,DGO_LAGUNA,22.34026032,10.74152348,16.5408919,52.04168554,18.3111802,1.380907468,5,4.235795718,arenoso,0.2,0.08,1.6,0.9,60,0.197885302,17.68722185,sospechoso,8,5.6,10.4,goteo,187.2,36.73986131,28,251.9398613,C04,0.3,1,0.2,110,Regar 8 mm,ignorado,humedad adecuada,degradado,0.184640726,0.856838394,0.120173752,27.99331792,0.86356365,26.1,-103.45
15/11/2025,P004,S013,Tlahualilo,DGO_LAGUNA,26.10926766,9.518834318,17.81405099,54.52001742,18.59162703,1.103444928,20,3.080717438,arenoso,0.2,0.08,1.6,0.9,60,0.187336589,14.11281738,OK,12,8.4,15.6,goteo,280.8,41.84190737,42,364.6419074,C04,0.3,1,0.2,110,Regar 12 mm,modificado,humedad adecuada,degradado,0.14721454,0.726045263,0.142659246,28.04937749,0.979572348,26.1,-103.45
15/11/2025,P004,S014,Tlahualilo,DGO_LAGUNA,22.44504045,5.57748667,14.01126356,37.84690882,15.47733745,2.818567129,5,4.165634027,arenoso,0.2,0.08,1.6,0.9,60,0.127328023,18.00110018,OK,12,8.4,15.6,gravedad,280.8,32.84846097,42,355.648461,C04,0.3,1,0.2,110,Regar 12 mm,ignorado,Estrés hídrico,normal,0.162800503,0.841515506,0.222075734,27.35757392,0.919615626,26.1,-103.45
15/11/2025,P004,S015,Tlahualilo,DGO_LAGUNA,23.6879533,7.515005724,15.60147951,40.71986758,18.45510589,2.619915458,10,3.6072888,arenoso,0.2,0.08,1.6,0.9,60,0.131343997,18.17963472,OK,10,7,13,goteo,234,26.9052882,35,295.9052882,C04,0.3,1,0.2,110,Regar 10 mm,modificado,Ligero déficit,normal,0.156239601,0.872925103,0.238312925,26.90048075,0.926193529,26.1,-103.45
15/11/2025,P004,S016,Tlahualilo,DGO_LAGUNA,28.91582789,9.886233468,19.40103068,31.94804112,19.68839843,2.561116453,5,3.603655592,arenoso,0.2,0.08,1.6,0.9,60,0.120343434,18.78634908,faltante,8,5.6,10.4,aspersión,187.2,32.5884646,28,247.7884646,C04,0.3,1,0.2,110,Regar 8 mm,ejecutado,humedad adecuada,normal,0.240007443,0.830090458,0.181689847,27.53205162,0.872636054,26.1,-103.45
15/11/2025,P004,S017,Tlahualilo,DGO_LAGUNA,29.3690478,11.11335639,20.2412021,40.58461207,19.01794224,1.787890319,20,3.112186344,arenoso,0.2,0.08,1.6,0.9,60,0.13534853,15.14813072,OK,15,10.5,19.5,gravedad,351,28.29892562,52.5,431.7989256,C04,0.3,1,0.2,110,Regar 15 mm,ejecutado,Ligero déficit,normal,0.09578994,0.876572147,0.356460714,26.98743285,0.904694693,26.1,-103.45
15/11/2025,P004,S018,Tlahualilo,DGO_LAGUNA,18.23193712,7.383962059,12.80794959,30.0827957,16.26799586,2.926988958,2,4.07521805,arenoso,0.2,0.08,1.6,0.9,60,0.186756099,19.71862349,sospechoso,12,8.4,15.6,gravedad,280.8,32.93599102,42,355.735991,C04,0.3,1,0.2,110,Regar 12 mm,modificado,Ligero déficit,normal,0.099274031,0.764792627,0.158599974,27.364307,0.933794035,26.1,-103.45
15/11/2025,P004,S019,Tlahualilo,DGO_LAGUNA,27.9068193,8.668251386,18.28753534,40.99809719,13.34529722,2.501978984,0,4.236865385,arenoso,0.2,0.08,1.6,0.9,60,0.082366733,17.53823459,OK,10,7,13,goteo,234,50.71417355,35,319.7141736,C04,0.3,1,0.2,110,Regar 10 mm,ignorado,Ligero déficit,degradado,0.151194978,0.877445581,0.25936668,29.06492487,0.935976654,26.1,-103.45
15/11/2025,P004,S020,Tlahualilo,DGO_LAGUNA,29.55781963,6.287652648,17.92273614,44.73354806,13.96128866,1.869535243,0,3.541858124,arenoso,0.2,0.08,1.6,0.9,60,0.128638668,15.27534506,faltante,10,7,13,gravedad,234,41.93000579,35,310.9300058,C04,0.3,1,0.2,110,Regar 10 mm,modificado,Estrés hídrico,normal,0.130130675,0.768384624,0.252405527,28.26636416,0.889069855,26.1,-103.45
15/11/2025,P005,S001,Cuencamé,DGO_CENTRO,29.40231896,12.04068787,20.72150341,53.80127242,15.68504121,1.019467537,0,2.929850776,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.174208461,14.46059743,OK,0,0,0,aspersión,0,33.49044995,0,33.49044995,C05,0.45,1.25,0.4,160,Regar 0 mm,ejecutado,Ligero déficit,normal,0.139922699,0.768311224,0.315546327,33.49044995,0.906372813,24.87,-103.72
15/11/2025,P005,S002,Cuencamé,DGO_CENTRO,24.16493983,13.15497453,18.65995718,51.2358285,17.99570522,1.709496171,5,4.05429221,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.269663621,18.35016212,faltante,8,5.6,10.4,aspersión,187.2,42.42905574,28,257.6290557,C05,0.45,1.25,0.4,160,Regar 8 mm,ejecutado,humedad adecuada,normal,0.188066003,0.726787107,0.149727643,28.62545064,0.867117519,24.87,-103.72
15/11/2025,P005,S003,Cuencamé,DGO_CENTRO,19.58386285,8.607289067,14.09557596,26.30475754,16.4761788,2.345430748,0,4.383522155,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.250957483,19.30332519,faltante,8,5.6,10.4,goteo,187.2,27.15217742,28,242.3521774,C05,0.45,1.25,0.4,160,Regar 8 mm,modificado,Ligero déficit,normal,0.079093956,0.813972582,0.164576624,26.92801971,0.868256626,24.87,-103.72
15/11/2025,P005,S004,Cuencamé,DGO_CENTRO,28.04119759,13.55514435,20.79817097,52.55077595,15.35380684,2.358454576,0,4.460050017,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.185696955,15.2714686,OK,8,5.6,10.4,gravedad,187.2,54.01652977,28,269.2165298,C05,0.45,1.25,0.4,160,Regar 8 mm,modificado,humedad adecuada,normal,0.051863634,0.764468765,0.19142527,29.91294775,0.972337128,24.87,-103.72
15/11/2025,P005,S005,Cuencamé,DGO_CENTRO,24.68968063,8.806910251,16.74829544,40.8547008,16.76939259,2.183077796,2,3.044810598,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.328883625,16.71679723,faltante,6,4.2,7.8,gravedad,140.4,42.16272236,21,203.5627224,C05,0.45,1.25,0.4,160,Regar 6 mm,modificado,Estrés hídrico,degradado,0.096101014,0.872101396,0.157082956,29.08038891,0.937104405,24.87,-103.72
15/11/2025,P005,S006,Cuencamé,DGO_CENTRO,29.28443678,12.00508515,20.64476096,33.6258743,15.75271735,2.745536077,0,3.653280969,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.220030822,18.73574453,OK,10,7,13,aspersión,234,29.7519379,35,298.7519379,C05,0.45,1.25,0.4,160,Regar 10 mm,ejecutado,humedad adecuada,normal,0.12192434,0.86971479,0.136943179,27.15926708,0.934624268,24.87,-103.72
15/11/2025,P005,S007,Cuencamé,DGO_CENTRO,25.73589045,11.07208342,18.40398694,41.02616895,14.14270091,1.371108276,2,3.45299631,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.181865979,15.93434847,OK,15,10.5,19.5,goteo,351,31.47549961,52.5,434.9754996,C05,0.45,1.25,0.4,160,Regar 15 mm,modificado,Estrés hídrico,normal,0.124939434,0.816813507,0.143077331,27.18596873,0.863198105,24.87,-103.72
15/11/2025,P005,S008,Cuencamé,DGO_CENTRO,20.39791823,8.294275096,14.34609666,41.97433289,12.79666406,1.632716214,10,3.345335134,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.217962719,17.65669884,OK,15,10.5,19.5,gravedad,351,25.41312701,52.5,428.913127,C05,0.45,1.25,0.4,160,Regar 15 mm,ejecutado,Estrés hídrico,degradado,0.087009245,0.727476295,0.243188024,26.80707044,0.954555293,24.87,-103.72
15/11/2025,P005,S009,Cuencamé,DGO_CENTRO,22.65387893,6.18116265,14.41752079,43.41318272,14.81083577,2.525898542,0,2.885229568,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.30826245,16.59323968,faltante,0,0,0,goteo,0,49.88386963,0,49.88386963,C05,0.45,1.25,0.4,160,Regar 0 mm,modificado,Ligero déficit,degradado,0.179518005,0.841521769,0.290785759,49.88386963,0.927437556,24.87,-103.72
15/11/2025,P005,S010,Cuencamé,DGO_CENTRO,23.89239317,5.103872922,14.49813304,25.08264122,18.58944998,2.592709256,5,2.964895139,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.311165439,14.15539404,OK,8,5.6,10.4,aspersión,187.2,43.27213038,28,258.4721304,C05,0.45,1.25,0.4,160,Regar 8 mm,ignorado,humedad adecuada,normal,0.15436271,0.832461201,0.346094002,28.7191256,0.966701736,24.87,-103.72
15/11/2025,P005,S011,Cuencamé,DGO_CENTRO,20.40071577,11.03457296,15.71764437,29.26998203,18.9886468,1.623614005,5,3.215707508,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.217586969,17.02100492,OK,10,7,13,aspersión,234,49.5834128,35,318.5834128,C05,0.45,1.25,0.4,160,Regar 10 mm,ejecutado,Ligero déficit,normal,0.083113738,0.82291823,0.346767105,28.96212844,0.916057415,24.87,-103.72
15/11/2025,P005,S012,Cuencamé,DGO_CENTRO,21.68905232,6.843974852,14.26651359,36.81718359,12.0746503,1.913643315,2,3.381374383,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.250637337,16.2633268,OK,12,8.4,15.6,gravedad,280.8,44.67556794,42,367.4755679,C05,0.45,1.25,0.4,160,Regar 12 mm,ignorado,Ligero déficit,degradado,0.068659561,0.842526285,0.197147252,28.26735138,0.971909955,24.87,-103.72
15/11/2025,P005,S013,Cuencamé,DGO_CENTRO,28.81039359,10.23472896,19.52256127,28.08081317,19.02909822,1.218425356,5,3.81951291,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.311804554,16.04052448,sospechoso,15,10.5,19.5,aspersión,351,38.07200951,52.5,441.5720095,C05,0.45,1.25,0.4,160,Regar 15 mm,ejecutado,Ligero déficit,normal,0.14124615,0.8998985,0.260307371,27.59825059,0.887461106,24.87,-103.72
15/11/2025,P005,S014,Cuencamé,DGO_CENTRO,18.75987108,12.48775397,15.62381252,41.85048467,17.84034192,1.379748873,5,3.901140788,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.1713596,14.4905406,sospechoso,8,5.6,10.4,gravedad,187.2,49.96659378,28,265.1665938,C05,0.45,1.25,0.4,160,Regar 8 mm,modificado,Ligero déficit,degradado,0.209418741,0.891969925,0.231780375,29.46295486,0.942594972,24.87,-103.72
15/11/2025,P005,S015,Cuencamé,DGO_CENTRO,25.41378799,11.85365465,18.63372132,42.76395433,12.07238256,1.631056294,2,2.934621935,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.193853759,15.86810286,OK,6,4.2,7.8,goteo,140.4,42.03712954,21,203.4371295,C05,0.45,1.25,0.4,160,Regar 6 mm,modificado,Estrés hídrico,normal,0.181676186,0.853540564,0.308756929,29.06244708,0.952444933,24.87,-103.72
15/11/2025,P005,S016,Cuencamé,DGO_CENTRO,23.44993166,7.131513803,15.29072273,50.5866578,17.99028122,2.71217229,0,2.317205208,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.304366367,14.74589138,faltante,15,10.5,19.5,aspersión,351,27.18807996,52.5,430.68808,C05,0.45,1.25,0.4,160,Regar 15 mm,ejecutado,Estrés hídrico,degradado,0.142912187,0.899144929,0.232681951,26.918005,0.945059451,24.87,-103.72
15/11/2025,P005,S017,Cuencamé,DGO_CENTRO,28.31841711,9.848806988,19.08361205,36.79624113,19.29886049,1.258966693,5,4.355757254,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.207249003,19.46834295,OK,0,0,0,aspersión,0,51.78396391,0,51.78396391,C05,0.45,1.25,0.4,160,Regar 0 mm,ejecutado,humedad adecuada,normal,0.114717936,0.827242148,0.144855215,51.78396391,0.857324083,24.87,-103.72
15/11/2025,P005,S018,Cuencamé,DGO_CENTRO,28.00237694,5.807519088,16.90494801,47.35647557,12.88482402,2.280303545,0,3.2027032,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.23711459,15.54203207,sospechoso,8,5.6,10.4,goteo,187.2,32.54385853,28,247.7438585,C05,0.45,1.25,0.4,160,Regar 8 mm,ejecutado,Ligero déficit,normal,0.059654413,0.840399059,0.112733552,27.52709539,0.974058436,24.87,-103.72
15/11/2025,P005,S019,Cuencamé,DGO_CENTRO,27.83484892,6.25814199,17.04649546,38.7035785,17.53627399,2.254829273,2,2.308698869,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.26408441,14.35057058,OK,12,8.4,15.6,goteo,280.8,52.77771834,42,375.5777183,C05,0.45,1.25,0.4,160,Regar 12 mm,ignorado,Estrés hídrico,degradado,0.146563277,0.864032129,0.280192624,28.89059372,0.962424692,24.87,-103.72
15/11/2025,P005,S020,Cuencamé,DGO_CENTRO,23.4060028,9.023472128,16.21473746,52.8415014,18.58225965,2.636400328,10,2.576253601,franco-arcilloso,0.33,0.17,1.33,1.8,100,0.27327003,19.05754758,OK,0,0,0,aspersión,0,48.73931149,0,48.73931149,C05,0.45,1.25,0.4,160,Regar 0 mm,modificado,Estrés hídrico,normal,0.065321609,0.865693844,0.179328987,48.73931149,0.852287488,24.87,-103.72
15/11/2025,P006,S001,Nazas,DGO_NORTE,26.7493717,8.869443284,17.80940749,48.87801099,19.37122089,1.399921941,0,3.843874665,franco,0.29,0.13,1.42,1.4,85,0.180904903,18.91199322,OK,15,10.5,19.5,goteo,351,39.65674863,52.5,443.1567486,C01,0.35,1.1,0.25,130,Regar 15 mm,modificado,Estrés hídrico,degradado,0.218513896,0.884707233,0.394746086,27.69729679,0.930253104,25.05,-104.13
15/11/2025,P006,S002,Nazas,DGO_NORTE,28.92679675,5.679697222,17.30324699,42.30344511,19.31777963,2.477495664,20,3.365237935,franco,0.29,0.13,1.42,1.4,85,0.251558344,18.62218162,OK,0,0,0,aspersión,0,35.98547831,0,35.98547831,C01,0.35,1.1,0.25,130,Regar 0 mm,modificado,Estrés hídrico,normal,0.144317424,0.738203572,0.321597037,35.98547831,0.936133804,25.05,-104.13
15/11/2025,P006,S003,Nazas,DGO_NORTE,27.0640175,12.80319864,19.93360807,52.00392054,17.78003871,1.786049676,5,2.963386163,franco,0.29,0.13,1.42,1.4,85,0.175437065,16.0750233,OK,15,10.5,19.5,goteo,351,35.72694037,52.5,439.2269404,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,humedad adecuada,normal,0.226415506,0.840123685,0.104941856,27.45168377,0.864141718,25.05,-104.13
15/11/2025,P006,S004,Nazas,DGO_NORTE,29.87868216,12.42869491,21.15368853,52.43184386,18.48184867,1.301611396,2,3.190679014,franco,0.29,0.13,1.42,1.4,85,0.232917438,19.07955194,sospechoso,6,4.2,7.8,gravedad,140.4,48.78774264,21,210.1877426,C01,0.35,1.1,0.25,130,Regar 6 mm,ejecutado,Ligero déficit,normal,0.242251908,0.864716678,0.261808234,30.02682038,0.968580203,25.05,-104.13
15/11/2025,P006,S005,Nazas,DGO_NORTE,26.88065704,4.299713227,15.59018514,25.53651912,13.90886825,2.660610749,20,4.080468259,franco,0.29,0.13,1.42,1.4,85,0.134274581,18.47984708,OK,0,0,0,aspersión,0,40.33419024,0,40.33419024,C01,0.35,1.1,0.25,130,Regar 0 mm,ignorado,Ligero déficit,normal,0.225822532,0.879250454,0.343043285,40.33419024,0.900942198,25.05,-104.13
15/11/2025,P006,S006,Nazas,DGO_NORTE,18.19435059,6.481170281,12.33776044,38.25498942,13.40259496,2.145243584,0,4.238362353,franco,0.29,0.13,1.42,1.4,85,0.237001152,18.41281054,OK,8,5.6,10.4,gravedad,187.2,28.14720272,28,243.3472027,C01,0.35,1.1,0.25,130,Regar 8 mm,ignorado,Estrés hídrico,degradado,0.123862889,0.755086161,0.3936336,27.03857808,0.950685599,25.05,-104.13
15/11/2025,P006,S007,Nazas,DGO_NORTE,27.75523721,9.669084287,18.71216075,50.04700495,14.2409297,1.537124999,0,3.694912181,franco,0.29,0.13,1.42,1.4,85,0.229061654,19.62620128,OK,12,8.4,15.6,gravedad,280.8,41.74674243,42,364.5467424,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,humedad adecuada,degradado,0.21114358,0.836999342,0.383701183,28.04205711,0.970595272,25.05,-104.13
15/11/2025,P006,S008,Nazas,DGO_NORTE,22.45916519,10.77407074,16.61661797,30.38598712,16.08750195,1.514482875,0,2.90800262,franco,0.29,0.13,1.42,1.4,85,0.157803027,16.58210771,faltante,6,4.2,7.8,aspersión,140.4,34.09856942,21,195.4985694,C01,0.35,1.1,0.25,130,Regar 6 mm,ignorado,Estrés hídrico,degradado,0.12564619,0.792574255,0.154643194,27.92836706,0.950327638,25.05,-104.13
15/11/2025,P006,S009,Nazas,DGO_NORTE,28.58846255,8.417090364,18.50277646,52.26960099,15.61543165,1.343821372,0,3.882683197,franco,0.29,0.13,1.42,1.4,85,0.238425835,16.14165406,OK,15,10.5,19.5,goteo,351,35.07063197,52.5,438.570632,C01,0.35,1.1,0.25,130,Regar 15 mm,ignorado,Ligero déficit,normal,0.11587345,0.754480805,0.248867293,27.4106645,0.893106622,25.05,-104.13
15/11/2025,P006,S010,Nazas,DGO_NORTE,21.58220762,5.503064871,13.54263625,49.49417058,13.85502553,1.404660946,20,2.584409321,franco,0.29,0.13,1.42,1.4,85,0.253088551,16.13474401,faltante,0,0,0,aspersión,0,33.82140285,0,33.82140285,C01,0.35,1.1,0.25,130,Regar 0 mm,ejecutado,Estrés hídrico,normal,0.230781584,0.850889927,0.193940887,33.82140285,0.896802936,25.05,-104.13
15/11/2025,P006,S011,Nazas,DGO_NORTE,20.25987781,11.75606259,16.0079702,25.66567789,15.7304549,2.675320606,0,3.739743124,franco,0.29,0.13,1.42,1.4,85,0.175968709,17.42113979,faltante,12,8.4,15.6,aspersión,280.8,28.77024113,42,351.5702411,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Ligero déficit,normal,0.132266752,0.723683362,0.305081626,27.0438647,0.960047107,25.05,-104.13
15/11/2025,P006,S012,Nazas,DGO_NORTE,29.614178,13.98148262,21.79783031,26.08318422,12.80422508,2.578665432,2,3.111199011,franco,0.29,0.13,1.42,1.4,85,0.195095823,17.91401741,OK,15,10.5,19.5,goteo,351,48.06980739,52.5,451.5698074,C01,0.35,1.1,0.25,130,Regar 15 mm,modificado,Ligero déficit,degradado,0.24917512,0.811660506,0.136548001,28.22311296,0.879652603,25.05,-104.13
15/11/2025,P006,S013,Nazas,DGO_NORTE,23.13230948,8.789121083,15.96071528,27.50839702,16.97014078,1.04578153,0,2.171031856,franco,0.29,0.13,1.42,1.4,85,0.225844296,14.24516165,OK,12,8.4,15.6,gravedad,280.8,48.71432995,42,371.51433,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Estrés hídrico,degradado,0.206193081,0.832970727,0.351011657,28.57802538,0.97153275,25.05,-104.13
15/11/2025,P006,S014,Nazas,DGO_NORTE,25.22802711,10.24033865,17.73418288,32.84185305,14.61968811,2.967933861,5,3.209469396,franco,0.29,0.13,1.42,1.4,85,0.140219824,16.44778189,sospechoso,10,7,13,aspersión,234,27.43414943,35,296.4341494,C01,0.35,1.1,0.25,130,Regar 10 mm,ignorado,humedad adecuada,degradado,0.160731916,0.879850875,0.256096607,26.94855904,0.914351405,25.05,-104.13
15/11/2025,P006,S015,Nazas,DGO_NORTE,21.85049643,9.852627064,15.85156175,29.15257249,13.86851998,1.354716484,5,2.507586905,franco,0.29,0.13,1.42,1.4,85,0.142812399,18.48665953,sospechoso,10,7,13,aspersión,234,36.07457571,35,305.0745757,C01,0.35,1.1,0.25,130,Regar 10 mm,ejecutado,Ligero déficit,degradado,0.226162103,0.842492776,0.220760041,27.73405234,0.860984877,25.05,-104.13
15/11/2025,P006,S016,Nazas,DGO_NORTE,29.47872689,10.11971365,19.79922027,45.89252617,12.25773627,1.288949734,0,3.079134615,franco,0.29,0.13,1.42,1.4,85,0.177495736,19.58708054,OK,12,8.4,15.6,aspersión,280.8,36.10419368,42,358.9041937,C01,0.35,1.1,0.25,130,Regar 12 mm,modificado,Ligero déficit,normal,0.150243466,0.714788759,0.3738957,27.6080149,0.940741979,25.05,-104.13
15/11/2025,P006,S017,Nazas,DGO_NORTE,21.65007046,6.576346083,14.11320827,25.32943404,14.66953637,1.615610919,10,2.53800159,franco,0.29,0.13,1.42,1.4,85,0.188035325,14.41253844,OK,0,0,0,goteo,0,52.0910689,0,52.0910689,C01,0.35,1.1,0.25,130,Regar 0 mm,ejecutado,humedad adecuada,degradado,0.242929469,0.743909847,0.272098215,52.0910689,0.853516743,25.05,-104.13
